151718400	0.85
151804800	9.15
151891200	4.08
151977600	0.48
152064000	40
152150400	0.7
152236800	3.29
152323200	6.37
152409600	0.67
152496000	5.06
152582400	0.73
152668800	1.62
152755200	0.78
152841600	0.27
152928000	0.5
153014400	0.52
153100800	7.15
153187200	5.18
153273600	6.93
153360000	0.43
153446400	0.17
153532800	0.84
153619200	3.56
153705600	5.28
153792000	9.19
153878400	0.7
153964800	0.52
154051200	1.74
154137600	2.07
154224000	3.21
154310400	1.73
154396800	1.39
154483200	1.83
154569600	0.63
154656000	0.18
154742400	0.92
154828800	1.13
154915200	4.5
155001600	3.58
155088000	0.86
155174400	0.99
155260800	2.24
155347200	2.83
155433600	3.92
155520000	1.11
155606400	0.78
155692800	0.36
155779200	12.42
155865600	6.87
155952000	0.17
156038400	1.17
156124800	2.55
156211200	34.28
156297600	0.47
156384000	0.66
156470400	1.06
156556800	0.51
156643200	0.74
156729600	0.63
156816000	12.84
156902400	1.77
156988800	40
157075200	0.63
157161600	0.56
157248000	0.51
157334400	40
157420800	5.72
157507200	0.66
157593600	0.38
